,,,,
area_name,area_code,date,new_cases,total_cases
Brent,E09000005,2020-05-27,3,1637
Bromley,E09000006,2020-05-27,4,1469
Camden,E09000007,2020-05-27,1,666
Croydon,E09000008,2020-05-27,5,1793
Ealing,E09000009,2020-05-27,5,1446
Enfield,E09000010,2020-05-27,3,1123
Greenwich,E09000011,2020-05-27,3,891
Hackney and City of London,E09000012,2020-05-27,2,766
Hammersmith and Fulham,E09000013,2020-05-27,0,701
Haringey,E09000014,2020-05-27,5,715
Harrow,E09000015,2020-05-27,4,1212
Havering,E09000016,2020-05-27,2,886
Hillingdon,E09000017,2020-05-27,2,1009
Hounslow,E09000018,2020-05-27,2,957
Islington,E09000019,2020-05-27,2,519
Kensington and Chelsea,E09000020,2020-05-27,0,528
Kingston upon Thames,E09000021,2020-05-27,1,699
Lambeth,E09000022,2020-05-27,0,1323
Lewisham,E09000023,2020-05-27,1,1151
Merton,E09000024,2020-05-27,2,888
Newham,E09000025,2020-05-27,3,1181
Redbridge,E09000026,2020-05-27,3,1016
Richmond upon Thames,E09000027,2020-05-27,3,507
Southwark,E09000028,2020-05-27,6,1396
Sutton,E09000029,2020-05-27,6,946
Tower Hamlets,E09000030,2020-05-27,1,747
Waltham Forest,E09000031,2020-05-27,0,946
Wandsworth,E09000032,2020-05-27,1,1104
Westminster,E09000033,2020-05-27,2,728
Barking and Dagenham,E09000002,2020-05-28,4,667
Barnet,E09000003,2020-05-28,4,1537
Bexley,E09000004,2020-05-28,6,985
Brent,E09000005,2020-05-28,2,1639
Bromley,E09000006,2020-05-28,6,1475
Camden,E09000007,2020-05-28,0,666
Croydon,E09000008,2020-05-28,1,1794
Ealing,E09000009,2020-05-28,7,1453
Enfield,E09000010,2020-05-28,1,1124
Greenwich,E09000011,2020-05-28,1,892
Hackney and City of London,E09000012,2020-05-28,1,767
Hammersmith and Fulham,E09000013,2020-05-28,0,701
Haringey,E09000014,2020-05-28,1,716
Harrow,E09000015,2020-05-28,4,1216
Havering,E09000016,2020-05-28,1,887
Hillingdon,E09000017,2020-05-28,3,1012
Hounslow,E09000018,2020-05-28,3,960
Islington,E09000019,2020-05-28,0,519
Kensington and Chelsea,E09000020,2020-05-28,1,529
Kingston upon Thames,E09000021,2020-05-28,1,700
Lambeth,E09000022,2020-05-28,1,1324
Lewisham,E09000023,2020-05-28,2,1153
Merton,E09000024,2020-05-28,3,891
Newham,E09000025,2020-05-28,5,1186
Redbridge,E09000026,2020-05-28,1,1017
Richmond upon Thames,E09000027,2020-05-28,0,507
Southwark,E09000028,2020-05-28,3,1399
Sutton,E09000029,2020-05-28,4,950
Tower Hamlets,E09000030,2020-05-28,2,749
Waltham Forest,E09000031,2020-05-28,2,948
Wandsworth,E09000032,2020-05-28,2,1106
Westminster,E09000033,2020-05-28,2,730
Barking and Dagenham,E09000002,2020-05-29,0,667
Barnet,E09000003,2020-05-29,3,1540
Bexley,E09000004,2020-05-29,1,986
Brent,E09000005,2020-05-29,1,1640
Bromley,E09000006,2020-05-29,1,1476
Camden,E09000007,2020-05-29,1,667
Croydon,E09000008,2020-05-29,5,1799
Ealing,E09000009,2020-05-29,5,1458
Enfield,E09000010,2020-05-29,3,1127
Greenwich,E09000011,2020-05-29,5,897
Hackney and City of London,E09000012,2020-05-29,2,769
Hammersmith and Fulham,E09000013,2020-05-29,2,703
Haringey,E09000014,2020-05-29,0,716
Harrow,E09000015,2020-05-29,1,1217
Havering,E09000016,2020-05-29,0,887
Hillingdon,E09000017,2020-05-29,2,1014
Hounslow,E09000018,2020-05-29,1,961
Islington,E09000019,2020-05-29,1,520
Kensington and Chelsea,E09000020,2020-05-29,2,531
Kingston upon Thames,E09000021,2020-05-29,6,706
Lambeth,E09000022,2020-05-29,0,1324
Lewisham,E09000023,2020-05-29,4,1157
Merton,E09000024,2020-05-29,1,892
Newham,E09000025,2020-05-29,1,1187
Redbridge,E09000026,2020-05-29,0,1017
Richmond upon Thames,E09000027,2020-05-29,0,507
Southwark,E09000028,2020-05-29,1,1400
Sutton,E09000029,2020-05-29,3,953
Tower Hamlets,E09000030,2020-05-29,2,751
Waltham Forest,E09000031,2020-05-29,2,950
Wandsworth,E09000032,2020-05-29,1,1107
Westminster,E09000033,2020-05-29,0,730
Barking and Dagenham,E09000002,2020-05-30,0,667
Barnet,E09000003,2020-05-30,1,1541
Bexley,E09000004,2020-05-30,5,991
Brent,E09000005,2020-05-30,7,1647
Bromley,E09000006,2020-05-30,0,1476
Camden,E09000007,2020-05-30,0,667
Croydon,E09000008,2020-05-30,0,1799
Ealing,E09000009,2020-05-30,3,1461
Enfield,E09000010,2020-05-30,0,1127
Greenwich,E09000011,2020-05-30,0,897
Hackney and City of London,E09000012,2020-05-30,1,770
Hammersmith and Fulham,E09000013,2020-05-30,0,703
Haringey,E09000014,2020-05-30,1,717
Harrow,E09000015,2020-05-30,4,1221
Havering,E09000016,2020-05-30,0,887
Hillingdon,E09000017,2020-05-30,0,1014
Hounslow,E09000018,2020-05-30,1,962
Islington,E09000019,2020-05-30,1,521
Kensington and Chelsea,E09000020,2020-05-30,1,532
Kingston upon Thames,E09000021,2020-05-30,1,707
Lambeth,E09000022,2020-05-30,0,1324
Lewisham,E09000023,2020-05-30,0,1157
Merton,E09000024,2020-05-30,0,892
Newham,E09000025,2020-05-30,5,1192
Redbridge,E09000026,2020-05-30,0,1017
Richmond upon Thames,E09000027,2020-05-30,0,507
Southwark,E09000028,2020-05-30,0,1400
Sutton,E09000029,2020-05-30,2,955
Tower Hamlets,E09000030,2020-05-30,3,754
Waltham Forest,E09000031,2020-05-30,1,951
Wandsworth,E09000032,2020-05-30,1,1108
Westminster,E09000033,2020-05-30,1,731
Barking and Dagenham,E09000002,2020-05-31,0,667
Barnet,E09000003,2020-05-31,1,1542
Bexley,E09000004,2020-05-31,3,994
Brent,E09000005,2020-05-31,6,1653
Bromley,E09000006,2020-05-31,1,1477
Camden,E09000007,2020-05-31,2,669
Croydon,E09000008,2020-05-31,1,1800
Ealing,E09000009,2020-05-31,2,1463
Enfield,E09000010,2020-05-31,1,1128
Greenwich,E09000011,2020-05-31,1,898
Hackney and City of London,E09000012,2020-05-31,1,771
Hammersmith and Fulham,E09000013,2020-05-31,0,703
Haringey,E09000014,2020-05-31,0,717
Harrow,E09000015,2020-05-31,0,1221
Havering,E09000016,2020-05-31,2,889
Hillingdon,E09000017,2020-05-31,2,1016
Hounslow,E09000018,2020-05-31,1,963
Islington,E09000019,2020-05-31,0,521
Kensington and Chelsea,E09000020,2020-05-31,0,532
Kingston upon Thames,E09000021,2020-05-31,0,707
Lambeth,E09000022,2020-05-31,0,1324
Lewisham,E09000023,2020-05-31,2,1159
Merton,E09000024,2020-05-31,0,892
Newham,E09000025,2020-05-31,0,1192
Redbridge,E09000026,2020-05-31,3,1020
Richmond upon Thames,E09000027,2020-05-31,1,508
Southwark,E09000028,2020-05-31,1,1401
Sutton,E09000029,2020-05-31,2,957
Tower Hamlets,E09000030,2020-05-31,1,755
Waltham Forest,E09000031,2020-05-31,2,953
Wandsworth,E09000032,2020-05-31,1,1109
Westminster,E09000033,2020-05-31,1,732
Barking and Dagenham,E09000002,2020-06-01,2,669
Barnet,E09000003,2020-06-01,1,1543
Bexley,E09000004,2020-06-01,2,996
Brent,E09000005,2020-06-01,0,1653
Bromley,E09000006,2020-06-01,2,1479
Camden,E09000007,2020-06-01,0,669
Croydon,E09000008,2020-06-01,1,1801
Ealing,E09000009,2020-06-01,4,1467
Enfield,E09000010,2020-06-01,0,1128
Greenwich,E09000011,2020-06-01,1,899
Hackney and City of London,E09000012,2020-06-01,3,774
Hammersmith and Fulham,E09000013,2020-06-01,1,704
Haringey,E09000014,2020-06-01,1,718
Harrow,E09000015,2020-06-01,1,1222
Havering,E09000016,2020-06-01,1,890
Hillingdon,E09000017,2020-06-01,3,1019
Hounslow,E09000018,2020-06-01,1,964
Islington,E09000019,2020-06-01,1,522
Kensington and Chelsea,E09000020,2020-06-01,1,533
Kingston upon Thames,E09000021,2020-06-01,1,708
Lambeth,E09000022,2020-06-01,2,1326
Lewisham,E09000023,2020-06-01,3,1162
Merton,E09000024,2020-06-01,4,896
Newham,E09000025,2020-06-01,2,1194
Redbridge,E09000026,2020-06-01,3,1023
Richmond upon Thames,E09000027,2020-06-01,1,509
Southwark,E09000028,2020-06-01,1,1402
Sutton,E09000029,2020-06-01,1,958
Tower Hamlets,E09000030,2020-06-01,2,757
Waltham Forest,E09000031,2020-06-01,0,953
Wandsworth,E09000032,2020-06-01,3,1112
Westminster,E09000033,2020-06-01,0,732
Barking and Dagenham,E09000002,2020-06-02,1,670
Barnet,E09000003,2020-06-02,3,1546
Bexley,E09000004,2020-06-02,2,998
Brent,E09000005,2020-06-02,1,1654
Bromley,E09000006,2020-06-02,2,1481
Camden,E09000007,2020-06-02,2,671
Croydon,E09000008,2020-06-02,5,1806
Ealing,E09000009,2020-06-02,2,1469
Enfield,E09000010,2020-06-02,3,1131
Greenwich,E09000011,2020-06-02,3,902
Hackney and City of London,E09000012,2020-06-02,1,775
Hammersmith and Fulham,E09000013,2020-06-02,2,706
Haringey,E09000014,2020-06-02,0,718
Harrow,E09000015,2020-06-02,5,1227
Havering,E09000016,2020-06-02,1,891
Hillingdon,E09000017,2020-06-02,0,1019
Hounslow,E09000018,2020-06-02,1,965
Islington,E09000019,2020-06-02,1,523
Kensington and Chelsea,E09000020,2020-06-02,0,533
Kingston upon Thames,E09000021,2020-06-02,1,709
Lambeth,E09000022,2020-06-02,1,1327
Lewisham,E09000023,2020-06-02,0,1162
Merton,E09000024,2020-06-02,1,897
Newham,E09000025,2020-06-02,0,1194
Redbridge,E09000026,2020-06-02,2,1025
Richmond upon Thames,E09000027,2020-06-02,0,509
Southwark,E09000028,2020-06-02,0,1402
Sutton,E09000029,2020-06-02,3,961
Tower Hamlets,E09000030,2020-06-02,2,759
Waltham Forest,E09000031,2020-06-02,2,955
Wandsworth,E09000032,2020-06-02,0,1112
Westminster,E09000033,2020-06-02,1,733
Barking and Dagenham,E09000002,2020-06-03,4,674
Barnet,E09000003,2020-06-03,3,1549
Bexley,E09000004,2020-06-03,4,1002
Brent,E09000005,2020-06-03,2,1656
Bromley,E09000006,2020-06-03,3,1484
Camden,E09000007,2020-06-03,2,673
Croydon,E09000008,2020-06-03,2,1808
Ealing,E09000009,2020-06-03,5,1474
Enfield,E09000010,2020-06-03,1,1132
Greenwich,E09000011,2020-06-03,3,905
Hackney and City of London,E09000012,2020-06-03,5,780
Hammersmith and Fulham,E09000013,2020-06-03,3,709
Haringey,E09000014,2020-06-03,1,719
Harrow,E09000015,2020-06-03,2,1229
Havering,E09000016,2020-06-03,3,894
Hillingdon,E09000017,2020-06-03,4,1023
Hounslow,E09000018,2020-06-03,4,969
Islington,E09000019,2020-06-03,1,524
Kensington and Chelsea,E09000020,2020-06-03,0,533
Kingston upon Thames,E09000021,2020-06-03,2,711
Lambeth,E09000022,2020-06-03,1,1328
Lewisham,E09000023,2020-06-03,1,1163
Merton,E09000024,2020-06-03,0,897
Newham,E09000025,2020-06-03,3,1197
Redbridge,E09000026,2020-06-03,5,1030
Richmond upon Thames,E09000027,2020-06-03,2,511
Southwark,E09000028,2020-06-03,2,1404
Sutton,E09000029,2020-06-03,3,964
Tower Hamlets,E09000030,2020-06-03,3,762
Waltham Forest,E09000031,2020-06-03,0,955
Wandsworth,E09000032,2020-06-03,2,1114
Westminster,E09000033,2020-06-03,3,736
Barking and Dagenham,E09000002,2020-06-04,1,675
Barnet,E09000003,2020-06-04,1,1550
Bexley,E09000004,2020-06-04,0,1002
Brent,E09000005,2020-06-04,2,1658
Bromley,E09000006,2020-06-04,2,1486
Camden,E09000007,2020-06-04,0,673
Croydon,E09000008,2020-06-04,2,1810
Ealing,E09000009,2020-06-04,4,1478
Enfield,E09000010,2020-06-04,2,1134
Greenwich,E09000011,2020-06-04,3,908
Hackney and City of London,E09000012,2020-06-04,1,781
Hammersmith and Fulham,E09000013,2020-06-04,1,710
Haringey,E09000014,2020-06-04,1,720
Harrow,E09000015,2020-06-04,2,1231
Havering,E09000016,2020-06-04,2,896
Hillingdon,E09000017,2020-06-04,1,1024
Hounslow,E09000018,2020-06-04,4,973
Islington,E09000019,2020-06-04,0,524
Kensington and Chelsea,E09000020,2020-06-04,0,533
Kingston upon Thames,E09000021,2020-06-04,3,714
Lambeth,E09000022,2020-06-04,1,1329
Lewisham,E09000023,2020-06-04,1,1164
Merton,E09000024,2020-06-04,1,898
Newham,E09000025,2020-06-04,9,1206
Redbridge,E09000026,2020-06-04,6,1036
Richmond upon Thames,E09000027,2020-06-04,3,514
Southwark,E09000028,2020-06-04,0,1404
Sutton,E09000029,2020-06-04,1,965
Tower Hamlets,E09000030,2020-06-04,0,762
Waltham Forest,E09000031,2020-06-04,2,957
Wandsworth,E09000032,2020-06-04,1,1115
Westminster,E09000033,2020-06-04,0,736
Barking and Dagenham,E09000002,2020-06-05,0,675
Barnet,E09000003,2020-06-05,1,1551
Bexley,E09000004,2020-06-05,1,1003
Brent,E09000005,2020-06-05,5,1663
Bromley,E09000006,2020-06-05,1,1487
Camden,E09000007,2020-06-05,0,673
Croydon,E09000008,2020-06-05,3,1813
Ealing,E09000009,2020-06-05,4,1482
Enfield,E09000010,2020-06-05,0,1134
Greenwich,E09000011,2020-06-05,3,911
Hackney and City of London,E09000012,2020-06-05,1,782
Hammersmith and Fulham,E09000013,2020-06-05,0,710
Haringey,E09000014,2020-06-05,0,720
Harrow,E09000015,2020-06-05,1,1232
Havering,E09000016,2020-06-05,1,897
Hillingdon,E09000017,2020-06-05,0,1024
Hounslow,E09000018,2020-06-05,7,980
Islington,E09000019,2020-06-05,3,527
Kensington and Chelsea,E09000020,2020-06-05,0,533
Kingston upon Thames,E09000021,2020-06-05,0,714
Lambeth,E09000022,2020-06-05,1,1330
Lewisham,E09000023,2020-06-05,2,1166
Merton,E09000024,2020-06-05,0,898
Newham,E09000025,2020-06-05,3,1209
Redbridge,E09000026,2020-06-05,2,1038
Richmond upon Thames,E09000027,2020-06-05,1,515
Southwark,E09000028,2020-06-05,1,1405
Sutton,E09000029,2020-06-05,1,966
Tower Hamlets,E09000030,2020-06-05,1,763
Waltham Forest,E09000031,2020-06-05,1,958
Wandsworth,E09000032,2020-06-05,0,1115
Westminster,E09000033,2020-06-05,2,738
Barking and Dagenham,E09000002,2020-06-06,0,675
Barnet,E09000003,2020-06-06,2,1553
Bexley,E09000004,2020-06-06,0,1003
Brent,E09000005,2020-06-06,3,1666
Bromley,E09000006,2020-06-06,0,1487
Camden,E09000007,2020-06-06,0,673
Croydon,E09000008,2020-06-06,2,1815
Ealing,E09000009,2020-06-06,3,1485
Enfield,E09000010,2020-06-06,2,1136
Greenwich,E09000011,2020-06-06,1,912
Hackney and City of London,E09000012,2020-06-06,0,782
Hammersmith and Fulham,E09000013,2020-06-06,2,712
Haringey,E09000014,2020-06-06,1,721
Harrow,E09000015,2020-06-06,3,1235
Havering,E09000016,2020-06-06,0,897
Hillingdon,E09000017,2020-06-06,0,1024
Hounslow,E09000018,2020-06-06,4,984
Islington,E09000019,2020-06-06,0,527
Kensington and Chelsea,E09000020,2020-06-06,1,534
Kingston upon Thames,E09000021,2020-06-06,2,716
Lambeth,E09000022,2020-06-06,2,1332
Lewisham,E09000023,2020-06-06,1,1167
Merton,E09000024,2020-06-06,3,901
Newham,E09000025,2020-06-06,2,1211
Redbridge,E09000026,2020-06-06,5,1043
Richmond upon Thames,E09000027,2020-06-06,0,515
Southwark,E09000028,2020-06-06,0,1405
Sutton,E09000029,2020-06-06,2,968
Tower Hamlets,E09000030,2020-06-06,0,763
Waltham Forest,E09000031,2020-06-06,2,960
Wandsworth,E09000032,2020-06-06,0,1115
Westminster,E09000033,2020-06-06,3,741
Barking and Dagenham,E09000002,2020-06-07,0,675
Barnet,E09000003,2020-06-07,2,1555
Bexley,E09000004,2020-06-07,3,1006
Brent,E09000005,2020-06-07,2,1668
Bromley,E09000006,2020-06-07,1,1488
Camden,E09000007,2020-06-07,3,676
Croydon,E09000008,2020-06-07,1,1816
Ealing,E09000009,2020-06-07,1,1486
Enfield,E09000010,2020-06-07,0,1136
Greenwich,E09000011,2020-06-07,1,913
Hackney and City of London,E09000012,2020-06-07,0,782
Hammersmith and Fulham,E09000013,2020-06-07,1,713
Haringey,E09000014,2020-06-07,1,722
Harrow,E09000015,2020-06-07,2,1237
Havering,E09000016,2020-06-07,2,899
Hillingdon,E09000017,2020-06-07,0,1024
Hounslow,E09000018,2020-06-07,5,989
Islington,E09000019,2020-06-07,1,528
Kensington and Chelsea,E09000020,2020-06-07,3,537
Kingston upon Thames,E09000021,2020-06-07,2,718
Lambeth,E09000022,2020-06-07,1,1333
Lewisham,E09000023,2020-06-07,2,1169
Merton,E09000024,2020-06-07,0,901
Newham,E09000025,2020-06-07,2,1213
Redbridge,E09000026,2020-06-07,0,1043
Richmond upon Thames,E09000027,2020-06-07,0,515
Southwark,E09000028,2020-06-07,1,1406
Sutton,E09000029,2020-06-07,4,972
Tower Hamlets,E09000030,2020-06-07,2,765
Waltham Forest,E09000031,2020-06-07,2,962
Wandsworth,E09000032,2020-06-07,0,1115
Westminster,E09000033,2020-06-07,0,741
Barking and Dagenham,E09000002,2020-06-08,1,676
Barnet,E09000003,2020-06-08,1,1556
Bexley,E09000004,2020-06-08,2,1008
Brent,E09000005,2020-06-08,1,1669
Bromley,E09000006,2020-06-08,2,1490
Camden,E09000007,2020-06-08,1,677
Croydon,E09000008,2020-06-08,2,1818
Ealing,E09000009,2020-06-08,2,1488
Enfield,E09000010,2020-06-08,0,1136
Greenwich,E09000011,2020-06-08,2,915
Hackney and City of London,E09000012,2020-06-08,0,782
Hammersmith and Fulham,E09000013,2020-06-08,1,714
Haringey,E09000014,2020-06-08,0,722
Harrow,E09000015,2020-06-08,6,1243
Havering,E09000016,2020-06-08,2,901
Hillingdon,E09000017,2020-06-08,6,1030
Hounslow,E09000018,2020-06-08,1,990
Islington,E09000019,2020-06-08,0,528
Kensington and Chelsea,E09000020,2020-06-08,1,538
Kingston upon Thames,E09000021,2020-06-08,2,720
Lambeth,E09000022,2020-06-08,0,1333
Lewisham,E09000023,2020-06-08,1,1170
Merton,E09000024,2020-06-08,1,902
Newham,E09000025,2020-06-08,2,1215
Redbridge,E09000026,2020-06-08,3,1046
Richmond upon Thames,E09000027,2020-06-08,3,518
Southwark,E09000028,2020-06-08,0,1406
Sutton,E09000029,2020-06-08,3,975
Tower Hamlets,E09000030,2020-06-08,1,766
Waltham Forest,E09000031,2020-06-08,5,967
Wandsworth,E09000032,2020-06-08,0,1115
Westminster,E09000033,2020-06-08,4,745
Barking and Dagenham,E09000002,2020-06-09,0,676
Barnet,E09000003,2020-06-09,0,1556
Bexley,E09000004,2020-06-09,3,1011
Brent,E09000005,2020-06-09,4,1673
Bromley,E09000006,2020-06-09,1,1491
Camden,E09000007,2020-06-09,1,678
Croydon,E09000008,2020-06-09,3,1821
Ealing,E09000009,2020-06-09,7,1495
Enfield,E09000010,2020-06-09,3,1139
Greenwich,E09000011,2020-06-09,5,920
Hackney and City of London,E09000012,2020-06-09,1,783
Hammersmith and Fulham,E09000013,2020-06-09,1,715
Haringey,E09000014,2020-06-09,1,723
Harrow,E09000015,2020-06-09,4,1247
Havering,E09000016,2020-06-09,3,904
Hillingdon,E09000017,2020-06-09,2,1032
Hounslow,E09000018,2020-06-09,6,996
Islington,E09000019,2020-06-09,0,528
Kensington and Chelsea,E09000020,2020-06-09,0,538
Kingston upon Thames,E09000021,2020-06-09,2,722
Lambeth,E09000022,2020-06-09,4,1337
Lewisham,E09000023,2020-06-09,0,1170
Merton,E09000024,2020-06-09,4,906
Newham,E09000025,2020-06-09,3,1218
Redbridge,E09000026,2020-06-09,2,1048
Richmond upon Thames,E09000027,2020-06-09,3,521
Southwark,E09000028,2020-06-09,0,1406
Sutton,E09000029,2020-06-09,2,977
Tower Hamlets,E09000030,2020-06-09,3,769
Waltham Forest,E09000031,2020-06-09,1,968
Wandsworth,E09000032,2020-06-09,1,1116
Westminster,E09000033,2020-06-09,1,746
Barking and Dagenham,E09000002,2020-06-10,0,676
Barnet,E09000003,2020-06-10,2,1558
Bexley,E09000004,2020-06-10,3,1014
Brent,E09000005,2020-06-10,4,1677
Bromley,E09000006,2020-06-10,1,1492
Camden,E09000007,2020-06-10,0,678
Croydon,E09000008,2020-06-10,0,1821
Ealing,E09000009,2020-06-10,1,1496
Enfield,E09000010,2020-06-10,0,1139
Greenwich,E09000011,2020-06-10,1,921
Hackney and City of London,E09000012,2020-06-10,1,784
Hammersmith and Fulham,E09000013,2020-06-10,1,716
Haringey,E09000014,2020-06-10,0,723
Harrow,E09000015,2020-06-10,2,1249
Havering,E09000016,2020-06-10,2,906
Hillingdon,E09000017,2020-06-10,5,1037
Hounslow,E09000018,2020-06-10,10,1006
Islington,E09000019,2020-06-10,1,529
Kensington and Chelsea,E09000020,2020-06-10,0,538
Kingston upon Thames,E09000021,2020-06-10,1,723
Lambeth,E09000022,2020-06-10,1,1338
Lewisham,E09000023,2020-06-10,3,1173
Merton,E09000024,2020-06-10,1,907
Newham,E09000025,2020-06-10,1,1219
Redbridge,E09000026,2020-06-10,6,1054
Richmond upon Thames,E09000027,2020-06-10,1,522
Southwark,E09000028,2020-06-10,1,1407
Sutton,E09000029,2020-06-10,1,978
Tower Hamlets,E09000030,2020-06-10,0,769
Waltham Forest,E09000031,2020-06-10,0,968
Wandsworth,E09000032,2020-06-10,1,1117
Westminster,E09000033,2020-06-10,1,747
Barking and Dagenham,E09000002,2020-06-11,1,677
Barnet,E09000003,2020-06-11,1,1559
Bexley,E09000004,2020-06-11,1,1015
Brent,E09000005,2020-06-11,4,1681
Bromley,E09000006,2020-06-11,0,1492
Camden,E09000007,2020-06-11,2,680
Croydon,E09000008,2020-06-11,3,1824
Ealing,E09000009,2020-06-11,0,1496
Enfield,E09000010,2020-06-11,2,1141
Greenwich,E09000011,2020-06-11,1,922
Hackney and City of London,E09000012,2020-06-11,0,784
Hammersmith and Fulham,E09000013,2020-06-11,0,716
Haringey,E09000014,2020-06-11,0,723
Harrow,E09000015,2020-06-11,2,1251
Havering,E09000016,2020-06-11,0,906
Hillingdon,E09000017,2020-06-11,1,1038
Hounslow,E09000018,2020-06-11,2,1008
Islington,E09000019,2020-06-11,3,532
Kensington and Chelsea,E09000020,2020-06-11,0,538
Kingston upon Thames,E09000021,2020-06-11,1,724
Lambeth,E09000022,2020-06-11,2,1340
Lewisham,E09000023,2020-06-11,2,1175
Merton,E09000024,2020-06-11,0,907
Newham,E09000025,2020-06-11,1,1220
Redbridge,E09000026,2020-06-11,4,1058
Richmond upon Thames,E09000027,2020-06-11,0,522
Southwark,E09000028,2020-06-11,0,1407
Sutton,E09000029,2020-06-11,2,980
Tower Hamlets,E09000030,2020-06-11,5,774
Waltham Forest,E09000031,2020-06-11,4,972
Wandsworth,E09000032,2020-06-11,1,1118
Westminster,E09000033,2020-06-11,2,749
Barking and Dagenham,E09000002,2020-06-12,3,680
